id	doi	title	section_id	section_title	sentence_id	sentence	year	volume	label
10.1002/asi.24279-5-042	10.1002/asi.24279	"Joint Modeling of Characters, Words, and Conversation Contexts for Microblog Keyphrase Extraction"	5	Experimental Setup	42	"We propose three models in this type : character‐level word embedding models with BiLSTM hierarchical encoders ( H‐BiLSTM‐C ) , character‐level word embedding models with attention‐based BiLSTM hierarchical encoders ( H‐Att ( BiLSTM ) ‐C ) , and character‐level word embedding models with memory network hierarchical encoders ( H‐MemNN‐C ) ."	2020	"Volume71, Issue5"	other
10.1002/asi.24279-6-001	10.1002/asi.24279	"Joint Modeling of Characters, Words, and Conversation Contexts for Microblog Keyphrase Extraction"	6	Results	1	This section presents the quantitative and qualitative results of our neural keyphrase extraction models .	2020	"Volume71, Issue5"	other
10.1002/asi.24279-6-002	10.1002/asi.24279	"Joint Modeling of Characters, Words, and Conversation Contexts for Microblog Keyphrase Extraction"	6	Results	2	"Among them , this article first presents the results of the proposed neural network keyphrase extraction models ."	2020	"Volume71, Issue5"	other
10.1002/asi.24279-6-003	10.1002/asi.24279	"Joint Modeling of Characters, Words, and Conversation Contexts for Microblog Keyphrase Extraction"	6	Results	3	"Then we compare the performances of three encoders : BiLSTM hierarchical encoders , attention‐based BiLSTM hierarchical encoders , and memory network hierarchical encoders ."	2020	"Volume71, Issue5"	other
10.1002/asi.24279-6-004	10.1002/asi.24279	"Joint Modeling of Characters, Words, and Conversation Contexts for Microblog Keyphrase Extraction"	6	Results	4	"Moreover , we further state the functions of the hierarchical conversation context encoders and character‐level word embeddings , respectively ."	2020	"Volume71, Issue5"	other
10.1002/asi.24279-6-005	10.1002/asi.24279	"Joint Modeling of Characters, Words, and Conversation Contexts for Microblog Keyphrase Extraction"	6	Results	5	"In the end , we discuss the performances of models in the situations when the target posts do not have conversation contexts ."	2020	"Volume71, Issue5"	other
10.1002/asi.24279-6-006	10.1002/asi.24279	"Joint Modeling of Characters, Words, and Conversation Contexts for Microblog Keyphrase Extraction"	6	Results	6	"In this section we compare our proposed models with three baseline models : CRF , word embedding model without conversation context encoders , and word embedding model with nonhierarchical conversation context encoders ."	2020	"Volume71, Issue5"	other
10.1002/asi.24279-6-007	10.1002/asi.24279	"Joint Modeling of Characters, Words, and Conversation Contexts for Microblog Keyphrase Extraction"	6	Results	7	The results of the CRF baseline models are reported in Table 6 .	2020	"Volume71, Issue5"	other
10.1002/asi.24279-6-008	10.1002/asi.24279	"Joint Modeling of Characters, Words, and Conversation Contexts for Microblog Keyphrase Extraction"	6	Results	8	The results of our proposed models and other baseline models are reported in Table 7 .	2020	"Volume71, Issue5"	other
10.1002/asi.24279-6-009	10.1002/asi.24279	"Joint Modeling of Characters, Words, and Conversation Contexts for Microblog Keyphrase Extraction"	6	Results	9	"From Tables 6 and 7 , we have these observations ."	2020	"Volume71, Issue5"	other
10.1002/asi.24279-6-010	10.1002/asi.24279	"Joint Modeling of Characters, Words, and Conversation Contexts for Microblog Keyphrase Extraction"	6	Results	10	Neural Networks Keyphrase Taggers Yield Better F1 Than CRF .	2020	"Volume71, Issue5"	ResearchResult
10.1002/asi.24279-6-011	10.1002/asi.24279	"Joint Modeling of Characters, Words, and Conversation Contexts for Microblog Keyphrase Extraction"	6	Results	11	"As shown in Table 7 , the F1 scores of neural networks keyphrase models fluctuate between 58.90 % and 72.37 % in the Election‐Trec data set ."	2020	"Volume71, Issue5"	ResearchResult
10.1002/asi.24279-6-012	10.1002/asi.24279	"Joint Modeling of Characters, Words, and Conversation Contexts for Microblog Keyphrase Extraction"	6	Results	12	"In the Daily‐Life data set , the F1 scores fluctuate between 66.83 % and 74.56 % ."	2020	"Volume71, Issue5"	ResearchResult
10.1002/asi.24279-6-013	10.1002/asi.24279	"Joint Modeling of Characters, Words, and Conversation Contexts for Microblog Keyphrase Extraction"	6	Results	13	Those F1 scores are higher than those of the CRF models shown in Table 6 .	2020	"Volume71, Issue5"	ResearchResult
10.1002/asi.24279-6-014	10.1002/asi.24279	"Joint Modeling of Characters, Words, and Conversation Contexts for Microblog Keyphrase Extraction"	6	Results	14	These observations indicate that the neural network‐ based models are better choices for extracting keyphrase from tweets .	2020	"Volume71, Issue5"	ResearchResult
10.1002/asi.24279-6-015	10.1002/asi.24279	"Joint Modeling of Characters, Words, and Conversation Contexts for Microblog Keyphrase Extraction"	6	Results	15	The Conversation Context Is Useful For Keyphrase Extraction .	2020	"Volume71, Issue5"	conclusion
10.1002/asi.24279-6-016	10.1002/asi.24279	"Joint Modeling of Characters, Words, and Conversation Contexts for Microblog Keyphrase Extraction"	6	Results	16	"As the results reported in Table 7 , models with conversation context encoders uniformly outperform those without conversation context encoders ."	2020	"Volume71, Issue5"	ResearchResult
10.1002/asi.24279-6-017	10.1002/asi.24279	"Joint Modeling of Characters, Words, and Conversation Contexts for Microblog Keyphrase Extraction"	6	Results	17	This indicates that capturing features from a conversation context by conversation context encoders can alleviate the data sparsity problem by enriching the context of target posts .	2020	"Volume71, Issue5"	ResearchResult
10.1002/asi.24279-6-018	10.1002/asi.24279	"Joint Modeling of Characters, Words, and Conversation Contexts for Microblog Keyphrase Extraction"	6	Results	18	Models With Hierarchical Encoders Have Better Performance Than Those With Nonhierarchical Encoders .	2020	"Volume71, Issue5"	conclusion
10.1002/asi.24279-6-019	10.1002/asi.24279	"Joint Modeling of Characters, Words, and Conversation Contexts for Microblog Keyphrase Extraction"	6	Results	19	"As shown in Table 7 , models with hierarchical conversation context encoders , such as H‐BiLSTM , H‐Att ( BiLSTM ) , and H‐MemNN , have better performances than nonhierarchical models , for example , BiLSTM , Att ( BiLSTM ) , and MemNN ."	2020	"Volume71, Issue5"	ResearchResult
10.1002/asi.24279-6-020	10.1002/asi.24279	"Joint Modeling of Characters, Words, and Conversation Contexts for Microblog Keyphrase Extraction"	6	Results	20	"Hence , jointly capturing word‐level and message‐level features from a conversation context is effective ."	2020	"Volume71, Issue5"	conclusion
10.1002/asi.24279-6-021	10.1002/asi.24279	"Joint Modeling of Characters, Words, and Conversation Contexts for Microblog Keyphrase Extraction"	6	Results	21	Character‐Level Features Is Useful for Keyphrase Extraction on Social Media .	2020	"Volume71, Issue5"	conclusion
10.1002/asi.24279-6-022	10.1002/asi.24279	"Joint Modeling of Characters, Words, and Conversation Contexts for Microblog Keyphrase Extraction"	6	Results	22	"As shown in Table 7 , models with character‐level word embeddings , such as BiLSTM‐C , Att ( BiLSTM ) ‐C , and MemNN‐C , yield better F1 scores than word embedding based baseline models ; for example , BiLSTM , Att ( BiLSTM ) , and MemNN ."	2020	"Volume71, Issue5"	ResearchResult
10.1002/asi.24279-6-023	10.1002/asi.24279	"Joint Modeling of Characters, Words, and Conversation Contexts for Microblog Keyphrase Extraction"	6	Results	23	"Thus , capturing character‐level features from words can alleviate the OOV problem and thereby improve the performance of keyphrase extraction ."	2020	"Volume71, Issue5"	conclusion
10.1002/asi.24279-6-024	10.1002/asi.24279	"Joint Modeling of Characters, Words, and Conversation Contexts for Microblog Keyphrase Extraction"	6	Results	24	"The models Jointly Capturing Character‐Level , Word‐Level and Message‐Level Features Yield the Best F1 Scores ."	2020	"Volume71, Issue5"	ResearchResult
10.1002/asi.24279-6-025	10.1002/asi.24279	"Joint Modeling of Characters, Words, and Conversation Contexts for Microblog Keyphrase Extraction"	6	Results	25	"The models achieve the best F1 scores when they consist of the character‐level word embedding and the hierarchical conversation context encoder , such as H‐BiLSTM‐C , H‐Att ( BiLSTM ) ‐C , and H‐MemNN‐C ."	2020	"Volume71, Issue5"	ResearchResult
10.1002/asi.24279-6-026	10.1002/asi.24279	"Joint Modeling of Characters, Words, and Conversation Contexts for Microblog Keyphrase Extraction"	6	Results	26	This is due to that these models synchronously capture character‐level features to alleviate the OOV problem and capture word‐level and message‐level features from a conversation context to enrich the context of target posts .	2020	"Volume71, Issue5"	other
10.1002/asi.24279-6-027	10.1002/asi.24279	"Joint Modeling of Characters, Words, and Conversation Contexts for Microblog Keyphrase Extraction"	6	Results	27	"To compare the performance of models with three hierarchical encoders : BiLSTM hierarchical encoders , attention‐based BiLSTM hierarchical encoders , and memory network hierarchical encoders , this article analyzes the F1 scores of H‐BiLSTM , H‐Att ( BiLSTM ) , and H‐MemNN presented in Table 7 ."	2020	"Volume71, Issue5"	ResearchMethod
10.1002/asi.24279-6-028	10.1002/asi.24279	"Joint Modeling of Characters, Words, and Conversation Contexts for Microblog Keyphrase Extraction"	6	Results	28	Following are our observations .	2020	"Volume71, Issue5"	other
10.1002/asi.24279-6-029	10.1002/asi.24279	"Joint Modeling of Characters, Words, and Conversation Contexts for Microblog Keyphrase Extraction"	6	Results	29	Highlighting Salient Words and Messages in Conversation Context Help With Capturing the Main Features of the Conversation Context .	2020	"Volume71, Issue5"	conclusion
10.1002/asi.24279-6-030	10.1002/asi.24279	"Joint Modeling of Characters, Words, and Conversation Contexts for Microblog Keyphrase Extraction"	6	Results	30	"As Table 7 shows , H‐Att ( BiLSTM ) and H‐MemNN yield better F1 scores than H‐BiLSTM ."	2020	"Volume71, Issue5"	other
10.1002/asi.24279-6-031	10.1002/asi.24279	"Joint Modeling of Characters, Words, and Conversation Contexts for Microblog Keyphrase Extraction"	6	Results	31	"H‐Att ( BiLSTM ) and H‐MemNN have capabilities to indicate salient words and salient messages from a conversation context that describe the main focus of the conversation context , while H‐BiLSTM regards all the words and messages equally important in a conversation context ."	2020	"Volume71, Issue5"	other
10.1002/asi.24279-6-032	10.1002/asi.24279	"Joint Modeling of Characters, Words, and Conversation Contexts for Microblog Keyphrase Extraction"	6	Results	32	Models With Memory Network Hierarchical Conversation Context Encoders Yield Approximately the Best Results .	2020	"Volume71, Issue5"	ResearchResult
10.1002/asi.24279-6-033	10.1002/asi.24279	"Joint Modeling of Characters, Words, and Conversation Contexts for Microblog Keyphrase Extraction"	6	Results	33	"As shown in Table 7 , H‐MemNN with a joint layer keyphrase tagger yield a better performance than H‐BiLSTM and H‐Att ( BiLSTM ) models in both the Daily‐Life and Election‐Trec data set ."	2020	"Volume71, Issue5"	ResearchResult
10.1002/asi.24279-6-034	10.1002/asi.24279	"Joint Modeling of Characters, Words, and Conversation Contexts for Microblog Keyphrase Extraction"	6	Results	34	"It originates from that memory networks are designed to allow the encoders to calculate the similarity between the conversation context and the target post , which can exploit the affinity of conversation contexts and target posts ."	2020	"Volume71, Issue5"	other
10.1002/asi.24279-6-035	10.1002/asi.24279	"Joint Modeling of Characters, Words, and Conversation Contexts for Microblog Keyphrase Extraction"	6	Results	35	"To qualitatively analyze why hierarchical conversation context encoders generally perform better in comparison , we conducted a case study on the simple instance in Table 8 ."	2020	"Volume71, Issue5"	other
10.1002/asi.24279-6-036	10.1002/asi.24279	"Joint Modeling of Characters, Words, and Conversation Contexts for Microblog Keyphrase Extraction"	6	Results	36	"Recall that the keyphrase should be “ Steelers. ” We compare the keyphrases produced by a range of joint‐layer keyphrase taggers with memory network conversation context encoders , given in Table 8 ."	2020	"Volume71, Issue5"	other
10.1002/asi.24279-6-037	10.1002/asi.24279	"Joint Modeling of Characters, Words, and Conversation Contexts for Microblog Keyphrase Extraction"	6	Results	37	"Interestingly , baseline models without encoders do not extract any keyphrase ."	2020	"Volume71, Issue5"	other
10.1002/asi.24279-6-038	10.1002/asi.24279	"Joint Modeling of Characters, Words, and Conversation Contexts for Microblog Keyphrase Extraction"	6	Results	38	"Models with memory network nonhierarchical encoders ( MemNN and MemNN‐C ) extract the phrase “ Super Bowl. ” This may due to that these models tend to identify words that frequently appear in the conversation context , for example , “ Packers , ” “ Super Bowl , ” which are relevant to the topic of the “ Super Bowl ” national football competition ."	2020	"Volume71, Issue5"	other
10.1002/asi.24279-6-039	10.1002/asi.24279	"Joint Modeling of Characters, Words, and Conversation Contexts for Microblog Keyphrase Extraction"	6	Results	39	"Of all the keyphrase taggers , only two of the models with the hierarchical encoders identified the correct keyphrase ."	2020	"Volume71, Issue5"	ResearchResult
